geneID,6-7 internode,7-8 internode,B73 Mature Pollen,Ear Primordium 2-4 mm,Ear Primordium 6-8 mm,Embryo 20 DAP,Embryo 38 DAP,Endosperm 12 DAP,Endosperm Crown 27 DAP,Female Spikelet Collected on day as silk,Germinatin Kernels 2 DAI,Leaf Zone 1 (Symmetrical),Leaf Zone 2 (Stomatal),Leaf Zone 3 (Growth),Mature Leaf 8,Pericarp/Aleurone 27 DAP,Primary Root 5 Days,Root - Cortex 5 Days,Root - Elongation Zone 5 Days,Root - Meristem Zone 5 Days,Secondary Root 7-8 Days,Silk,Vegetative Meristem 16-19 Day
Zm00001d028117,NA,NA,NA,NA,NA,270.8669069,NA,NA,NA,NA,NA,NA,1714.086837,483.0306161,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028125,147.5936697,NA,NA,121.7709,72.79749631,106.932909,92.78107639,151.5809794,318.6062535,107.4727467,29.19157795,39.43978366,35.25900424,75.34153138,NA,72.98174568,NA,59.58666881,47.22363262,43.71610354,NA,69.25983173,NA
Zm00001d028130,127.9042716,52.26161629,NA,295.949957,83.64447853,95.52190611,NA,NA,NA,97.38533669,22.77875297,160.6101022,158.2772198,273.2864016,NA,22.5348805,75.79743807,68.22427371,231.3207703,56.27661624,53.46929091,28.67733241,175.4854551
Zm00001d028139,NA,NA,NA,48.41818201,40.90499025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.13571235,NA,NA,NA,NA,NA,NA,136.0015531
Zm00001d028143,791.4389434,945.5497681,268.8436183,1014.298868,1321.536644,990.7900398,352.6635434,1402.631669,411.2342214,1052.28238,279.2580473,1244.208193,1024.584402,1029.877812,235.9246829,625.0238309,659.0141362,457.9627532,943.3447809,925.0118342,388.5974161,267.7050043,1410.311043
Zm00001d028151,162.4300625,57.15575919,NA,NA,NA,NA,NA,NA,NA,61.23608633,NA,NA,NA,NA,74.24660637,13.89140133,64.45140189,83.99591747,NA,NA,73.34333042,NA,27.77577024
Zm00001d028153,NA,NA,NA,142.935061,NA,123.4838141,NA,163.5942829,NA,NA,NA,90.461431,30.56159657,123.7388262,155.1442154,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028160,NA,NA,NA,NA,NA,238.3012273,NA,147.1879309,NA,NA,NA,NA,14.74869234,13.19891989,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.94056475,67.80735594,15.43941242,NA,20.15862792,NA,NA
Zm00001d028167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.5823486,NA,NA,64.1713096,NA,NA
Zm00001d028170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.96708297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.559791,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028173,125.371873,121.7470536,NA,73.78547917,225.0082086,182.7864743,67.74631692,109.6134757,52.33656635,123.944569,20.19944812,201.5067569,117.4281535,117.8478607,12.71866687,28.76960431,78.4868713,49.96895047,83.43024305,226.9932741,NA,26.86467866,346.0840756
Zm00001d028177,33.07211043,70.7274386,NA,203.9885753,195.9688959,131.5713139,84.35573618,28.05344646,NA,55.6103484,27.38982599,108.106645,90.70624266,74.3962007,NA,22.55855566,29.66818982,27.8246746,26.21390454,64.54615259,NA,3.399913192,53.00727998
Zm00001d028178,NA,NA,NA,NA,NA,22.97227876,NA,NA,NA,NA,NA,NA,14.03927123,NA,NA,NA,NA,NA,NA,21.65626761,NA,NA,NA
Zm00001d028180,NA,NA,126.7865597,512.7803342,254.1519375,1568.333897,512.3378,1589.672972,585.4756501,226.1641949,NA,792.1774523,458.2742442,182.1319363,182.4276142,284.5491278,113.9232884,152.042701,91.0693928,235.9261792,66.03072686,NA,290.0171612
Zm00001d028181,704.0558077,1098.898508,3952.881963,773.1613615,852.4322223,1650.634141,1888.950259,1251.292838,1588.12919,1576.488338,4482.892883,811.6870429,623.3085673,669.4055928,980.1726904,3669.318142,812.5996797,1355.800378,1099.035168,1285.824336,NA,1027.19691,1135.902091
Zm00001d028182,84.00308558,26.45529483,NA,351.7640567,290.4816273,54.88169518,NA,72.70857018,122.8484176,121.0743122,NA,67.13598053,18.75222707,29.38149876,NA,NA,NA,NA,NA,NA,NA,NA,72.93611313
Zm00001d028183,944.0815299,1065.127374,1162.867628,2011.827787,2630.786066,696.800796,934.579256,1468.281473,804.0010832,3562.76162,766.1984519,1342.65261,1928.195295,1405.161641,253.7366637,704.1188722,2191.712347,1731.166593,2733.0901,4081.890787,2399.778092,704.1528743,1949.531985
Zm00001d028187,42.4414786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.615953089,20.10334563,NA,NA,26.84883415,14.71435349,NA,NA,NA,NA,NA
Zm00001d028188,22.73219426,15.43859652,14.19525073,NA,13.12368437,NA,NA,NA,NA,20.45914042,NA,NA,5.33110821,41.00904815,NA,NA,37.46032716,NA,14.07195408,NA,71.05916343,NA,NA
Zm00001d028189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.65010881,79.46299855,NA,NA,NA,NA,NA,NA,NA,109.0155355,NA
Zm00001d028194,445.4906841,845.3424309,1898.853425,409.8567599,520.5976709,841.2864039,619.34533,631.242414,154.1551231,693.8452831,491.6329154,458.5465096,474.1103954,441.0209825,665.9259652,949.1116765,897.3975993,767.3825511,643.4683385,485.6692482,571.9574688,1704.486414,656.370972
Zm00001d028195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.63106185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028197,297.0459515,149.6973037,NA,53.96676562,61.29227811,119.8526131,NA,162.0415667,NA,NA,NA,108.7051285,104.2915524,119.2298174,NA,NA,69.49081191,NA,102.7139035,81.68543758,27.7166014,NA,102.5210778
Zm00001d028199,NA,NA,NA,NA,NA,37.96609722,NA,NA,88.54085531,NA,48.67254908,NA,NA,NA,NA,238.9747807,NA,NA,NA,NA,NA,NA,NA
Zm00001d028201,23.20763015,92.20347223,52.19268456,398.0129138,186.6631711,382.7375315,NA,470.726177,183.5352698,453.4349544,NA,438.2560186,400.1780871,454.1734912,13.15108368,424.8752441,108.4961572,425.2321522,577.9438025,156.6552971,294.6654981,78.86414972,83.95175555
Zm00001d028202,74.34588197,143.3439344,NA,NA,NA,51.97998468,NA,NA,NA,163.8590767,NA,17.29583945,33.61511227,NA,54.43803703,NA,37.7096915,30.97725727,106.6748533,NA,57.79685043,NA,124.4929318
Zm00001d028203,71.50974791,35.60369324,NA,56.79141608,109.7662717,46.53772388,7.233295239,19.10146988,NA,81.39970288,8.15050957,39.64400569,47.90187812,74.97412323,NA,19.15979365,11.15254407,10.98973481,27.43257701,37.33806398,NA,NA,58.89574977
Zm00001d028204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028205,NA,NA,NA,47.90537564,34.14396498,NA,NA,NA,NA,NA,NA,50.15837436,30.77046771,NA,NA,NA,NA,NA,NA,21.51237251,NA,NA,18.42099831
Zm00001d028207,233.7740758,229.5706576,1902.886701,208.6171199,378.191682,227.7192371,55.85270708,361.3029643,65.41633289,137.9602352,102.0105173,470.926191,341.9163021,512.678462,174.0608551,495.0955047,936.1254595,360.0955369,214.0118811,390.8956048,439.7308189,246.0340842,994.9790894
Zm00001d028208,153.457743,52.33292586,NA,203.9550473,287.23947,65.80596234,NA,51.09952225,49.30420574,28.00061761,43.82367886,66.09849906,104.069296,95.027127,31.97321496,48.09937736,204.0613554,190.6992304,154.6464776,255.1532618,147.276067,87.99449524,131.137964
Zm00001d028210,NA,49.68731443,NA,121.8497237,211.3268573,21.75134894,NA,47.75457895,NA,17.48952577,NA,61.60162141,120.5714731,32.15555019,NA,NA,16.99982432,NA,87.65600905,296.9181657,NA,NA,43.55954424
Zm00001d028211,51.50052668,23.08591786,NA,97.72553538,26.34054835,NA,NA,63.06737466,NA,23.13141658,NA,NA,21.95170028,25.75364075,42.8030534,11.87911503,76.74108253,NA,NA,NA,14.17922977,15.09333285,57.01932143
Zm00001d028213,109.8580701,141.2546819,NA,176.8078952,150.3075593,73.84725635,76.9323366,55.35489466,43.16545502,79.90954362,29.61316673,89.10756024,94.3264747,84.44805813,23.44013023,76.65331656,31.54709613,18.02783714,105.4126487,168.5265804,33.71423315,33.01399919,40.32981546
Zm00001d028214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.9311514,49.42817713,41.89397216,42.48137081,26.61247167,NA,193.8624814,NA
Zm00001d028216,NA,NA,NA,217.6129888,190.9140942,NA,NA,NA,NA,342.5362096,NA,129.3665545,NA,NA,NA,89.68238442,NA,NA,NA,NA,NA,499.6575645,NA
Zm00001d028217,NA,NA,NA,NA,76.84432615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028218,992.2161991,890.2998628,357.6825389,885.7050409,1009.572619,981.946416,641.5332156,1525.826484,1455.960787,1000.477396,541.0903313,920.8560158,1124.174127,1129.535026,456.2622705,1568.259335,1009.182739,1043.381416,1310.012353,1828.847398,1249.790338,759.1175238,1035.422964
Zm00001d028220,NA,NA,NA,NA,NA,87.07595974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4888427,7.780679368,17.28988373,10.18901346,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028222,NA,47.84319799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.523440427,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028226,121.7260697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1388927,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028227,74.17780893,149.0079706,489.3057015,151.6104204,259.1619504,203.7658851,182.445947,136.4446327,114.2031841,197.1158467,244.387253,91.30272204,173.058795,248.6436722,42.62428238,235.0937329,169.4996578,277.7448972,364.3228796,255.9925167,177.2509551,150.4122313,96.83758239
Zm00001d028228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.85184093,NA,NA,NA,83.45254165,76.58378865,98.3564791,405.5195655,NA,NA,218.7676708,NA,NA
Zm00001d028231,NA,NA,NA,NA,NA,NA,NA,34.11059254,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51090031,NA,NA,NA,NA,NA
Zm00001d028232,158.7787994,120.5958585,127.7969399,123.2557897,NA,84.4448436,100.7446263,92.22909761,910.4489151,356.643806,161.2907652,48.70423502,NA,16.68084354,282.9724673,316.3887614,NA,78.44114919,107.0096965,56.94304223,NA,112.352147,76.65596935
Zm00001d028235,NA,25.59021119,622.3681337,NA,NA,108.3628966,117.4609573,100.8136888,122.2103365,51.1901236,261.5623456,NA,8.227577494,10.32216455,8.566236016,362.1026765,NA,NA,NA,NA,NA,104.6178328,NA
Zm00001d028237,40.90098867,34.21968645,NA,99.53473889,41.24708413,134.5920575,49.65503005,NA,NA,27.00054582,33.60884896,48.90032077,27.36089564,28.09898454,NA,29.58306029,23.51769418,NA,NA,67.71204975,NA,16.13234383,84.78591539
Zm00001d028238,34.49157566,44.79983395,NA,122.9083109,147.2689469,136.1956406,34.82395353,108.2321997,NA,77.89970599,73.26231214,178.3669982,137.2760188,111.0077663,NA,18.62989199,124.3940491,11.94402551,127.0653793,263.9137787,68.38649034,5.109393354,109.4512229
Zm00001d028240,85.38054336,143.5969351,NA,NA,NA,58.34437817,93.93236603,NA,NA,NA,NA,34.37821164,138.8336153,364.5445285,3072.616366,NA,NA,NA,NA,NA,NA,171.0736543,83.7712428
Zm00001d028241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9809666,NA
Zm00001d028243,735.9882349,1055.305147,NA,1307.985441,1463.741128,810.5344198,214.2010241,875.5647739,202.5563878,996.8495392,261.8111033,1880.621371,974.2664882,641.2131196,NA,158.3426703,114.4019869,31.02171859,104.891876,157.702274,93.96654699,42.97256955,879.8592029
Zm00001d028244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028248,NA,NA,1602.235315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028252,NA,NA,NA,NA,NA,NA,NA,NA,639.817164,NA,168.6773088,NA,NA,67.24634186,NA,245.7746796,NA,NA,NA,NA,NA,NA,NA
Zm00001d028260,872.1231783,275.0636146,NA,NA,NA,NA,211.54767,68.44044508,NA,53.59124463,322.1176137,NA,NA,NA,1932.057938,137.7216638,1499.504075,1335.356149,175.0122334,181.0700324,4381.154819,29.11613098,619.4509623
Zm00001d028261,63.50337204,NA,NA,NA,65.45377958,NA,NA,NA,NA,NA,NA,NA,53.45860331,NA,NA,NA,NA,NA,29.79217999,10.99998885,NA,NA,41.89314935
Zm00001d028265,84.55037511,29.78939288,NA,92.26826382,34.05805315,55.51458831,48.8887753,113.946578,NA,25.42349952,54.69142574,120.2624883,92.81578183,105.7044385,30.60757157,43.40203578,50.11694573,113.3624192,203.0441311,90.71169612,24.31570796,14.04966143,91.59325086
Zm00001d028267,152.8211842,160.8563347,NA,378.6921888,390.1345878,677.3077056,72.42200359,116.6964896,157.2553568,966.2500975,64.57003693,516.341596,258.9685833,203.3893703,NA,57.57910464,58.70263343,63.48563138,97.96822556,91.29753252,43.63542789,126.9146309,177.5635474
Zm00001d028279,29.07907494,41.5097817,34.82413829,50.37179656,39.35929695,36.36526185,36.78271755,74.64692468,NA,58.56394467,NA,51.53481447,25.47698734,74.23419268,NA,42.04504157,84.20907825,57.11714148,70.66660842,45.07974802,25.58578715,30.67400161,49.97864932
Zm00001d028282,1593.794311,2627.408779,NA,53.76111477,142.5297418,1543.614243,1196.801998,31.45302258,NA,430.1440276,796.0850866,2405.959145,1324.231335,947.1342574,1177.161191,NA,124.0691868,170.9035864,134.6404888,57.03911799,NA,NA,2477.704655
Zm00001d028293,NA,NA,25.78506809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.70033129,NA,NA,NA,NA,NA,NA,NA
Zm00001d028294,NA,23.89065574,NA,NA,NA,NA,NA,32.47566218,NA,30.23654526,NA,23.53734893,17.16159959,27.37308751,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028296,23.84273138,20.40081998,NA,18.11350126,15.5146079,88.56931064,96.67266648,82.16827332,74.32277106,NA,52.47350212,33.40771215,18.93430477,15.34010775,NA,73.08435757,NA,NA,17.95591305,NA,NA,7.600222614,46.59775381
Zm00001d028298,346.5541219,115.8871029,91.11909345,160.3711168,335.735408,1286.857824,92.34920135,1567.490194,189.052348,166.9795424,359.5476396,92.04395355,135.3759725,151.501554,240.050456,77.95037032,426.8225177,14.15553948,629.2360527,328.8179117,263.967705,144.1914334,591.8826417
Zm00001d028299,NA,NA,NA,NA,NA,146.1549165,NA,NA,NA,NA,NA,NA,87.33586715,30.78087732,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028303,NA,NA,55.9907056,NA,NA,NA,NA,NA,NA,NA,155.2242621,NA,NA,NA,NA,24.55308512,NA,34.50165786,NA,NA,NA,NA,NA
Zm00001d028308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.19817859,NA,150.0949929,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028317,89.80066425,172.1769136,NA,97.31310821,77.23625495,17.93524531,NA,NA,NA,21.5389968,NA,37.32819698,7.699269726,NA,6.763622876,NA,17.2742,NA,9.072417419,NA,NA,NA,140.156241
Zm00001d028319,NA,NA,NA,NA,16.69194764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.05724,NA,NA,5.600912275,NA,NA,NA,NA,NA
Zm00001d028329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.94022904,NA,NA,7.567189988,NA,NA,NA,NA,NA
Zm00001d028337,NA,NA,193.8504349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028338,353.2436911,273.8379148,NA,NA,158.9858935,363.4366841,73.89363489,343.9922063,112.1761563,174.9824381,NA,252.9739569,183.7099927,548.0469686,452.3191457,234.3377491,NA,NA,36.77802402,NA,NA,240.0875563,155.2788085
Zm00001d028339,NA,NA,NA,NA,NA,11.74072956,NA,NA,NA,NA,NA,NA,NA,11.22615223,NA,6.598506645,NA,NA,8.186888908,6.741034535,NA,NA,NA
Zm00001d028344,NA,NA,74.21316154,NA,NA,NA,NA,NA,36.4198963,NA,NA,NA,NA,NA,NA,37.24000393,NA,NA,NA,NA,NA,35.76419047,NA
Zm00001d028347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.36244116,NA,NA,NA,NA,NA,NA,NA
Zm00001d028348,83.48212865,47.22556795,NA,NA,NA,NA,NA,49.9678533,434.0937505,132.5204657,NA,NA,NA,NA,92.91740004,749.9087921,NA,59.80264802,NA,NA,NA,NA,NA
Zm00001d028349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.69920405,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028358,118.7629651,66.10410633,NA,127.5646366,56.80226161,20.56794221,NA,NA,NA,39.50730563,NA,8.982047162,15.66976947,24.04492508,NA,NA,NA,NA,69.89808788,97.26999646,22.86961582,NA,32.88948486
Zm00001d028359,422.8405979,242.922753,313.7132796,431.1715071,210.3896245,323.7469254,117.5199556,377.0740142,147.9572733,210.9661338,304.9238583,326.7315262,233.3636949,272.3030937,84.27651064,402.1986955,482.3155504,529.4020905,618.2625182,380.4334119,413.6199595,273.0530847,212.7625878
Zm00001d028360,411.0998672,386.602235,168.7333078,834.7372667,515.5032679,1061.327777,1118.277094,804.8972307,410.1576386,684.94186,795.8804895,1103.301764,1136.175915,796.0162037,86.00758541,408.730292,905.6128731,559.3948414,620.5456379,611.0896764,568.3987767,530.9203443,767.960418
Zm00001d028362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.9379046,NA,85.71853628,NA,NA,115.8989433,NA,110.5844995,NA,NA,NA,NA,NA
Zm00001d028368,NA,NA,NA,NA,NA,NA,NA,145.7704164,41.9507115,78.25396594,NA,NA,NA,15.58153293,NA,101.2146852,145.1541601,67.66676643,38.39536214,NA,47.30091328,20.61611847,NA
Zm00001d028369,255.977904,165.5196498,24.34713755,349.9057113,313.8424441,207.554873,42.1993141,156.9432558,NA,130.0277075,142.2342461,272.9873459,279.5701455,271.6799299,NA,57.92961643,206.4622951,178.1384157,385.6494362,412.4190956,128.8992899,115.8717284,211.9297314
Zm00001d028370,NA,11.7627402,NA,99.07011567,151.8783501,38.49591555,16.07363772,44.51670231,28.67616474,NA,27.60864593,79.58953376,50.14631837,40.07031789,NA,17.5940484,22.09534466,16.63722502,21.46173856,31.12586821,9.16344781,NA,67.12280729
Zm00001d028372,NA,NA,NA,NA,20.72840805,NA,NA,NA,NA,NA,NA,NA,20.24847314,14.27284775,NA,14.0979024,NA,NA,NA,NA,NA,NA,NA
Zm00001d028373,739.7363647,834.4672018,756.5854391,1411.200857,778.5177265,909.4007007,238.6499015,1067.706968,455.5717253,782.6467683,222.2440587,1641.330178,1233.656573,1532.395806,754.444083,575.726034,770.2565943,431.7578512,1123.434006,1733.316226,1247.152381,273.6075739,976.4730519
Zm00001d028375,NA,127.4061826,246.4448974,NA,175.4595426,251.2015049,195.6042189,442.0834408,113.4945606,170.0389576,375.3589602,123.0820203,850.5578427,634.973374,154.1642017,230.0979598,520.4889807,748.3493043,801.7523967,61.03510339,NA,352.0233703,315.3812759
Zm00001d028377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.1184055,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028384,191.5353362,753.5375833,NA,618.3960811,621.3752964,1440.495001,126.9716702,421.2169605,NA,518.6873667,40.96898016,1028.653661,1336.526007,924.6733628,67.21394107,84.6910903,2396.110152,611.9033063,1885.444728,2948.858689,1550.0683,360.1551674,838.7285108
Zm00001d028386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.07573894,NA,NA,NA,NA,NA
Zm00001d028391,80.72962377,48.12955468,NA,53.38983606,86.77042317,65.89261068,41.33007159,28.48050548,147.5143407,109.314239,39.41626289,78.4048139,84.07840924,67.08334377,NA,156.4857976,45.11119968,17.19268527,11.44907085,16.17985436,41.42305166,49.96604214,42.73348166
Zm00001d028396,1390.092466,915.4059362,NA,1897.937495,1680.862062,1667.546277,NA,2082.025052,289.8084899,1866.307928,1037.629018,2014.098061,1841.499881,1450.396807,NA,834.3917185,641.6846457,1594.369252,1770.185076,1501.390715,1320.321079,928.7628559,551.2017168
Zm00001d028397,94.40984618,147.4667819,14.61275811,81.60384843,53.15611219,163.282971,37.27225364,130.9074409,790.0125931,55.41926916,57.52694523,54.51808192,72.20885655,103.6274269,64.7880907,206.719316,94.4030666,138.6061374,28.97167017,23.10856892,89.07505328,161.2705955,133.3304329
Zm00001d028398,NA,39.09225927,NA,45.47517424,114.3421718,247.9017571,NA,64.22776143,NA,222.704374,NA,76.84206039,10.47360919,9.722685744,NA,NA,25.93789156,NA,15.57373262,28.11974406,NA,NA,70.9144924
Zm00001d028401,NA,NA,NA,73.63360828,54.22134652,NA,NA,NA,NA,NA,NA,10.66980981,17.75727611,15.68640863,NA,10.83407717,NA,NA,NA,NA,NA,NA,92.44208742
Zm00001d028405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5477349,211.390635,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.40315699,NA,NA,NA,NA,NA
Zm00001d028408,NA,45.6908791,NA,NA,NA,142.0063863,2100.868198,106.4480621,2435.847084,NA,8045.176378,NA,NA,NA,12724.28999,3376.760172,4412.460704,4444.953864,1591.137035,2375.15393,NA,NA,1096.068007
Zm00001d028409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.624111388,205.0195327,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028410,264.4110618,501.7967915,NA,28.94747333,84.42514566,923.8350325,173.5695255,723.4575204,NA,152.510322,133.0138245,345.1166845,322.5666556,265.1181692,NA,29.36542555,23.73052399,NA,17.8287201,49.27138826,NA,114.4185427,308.6566763
Zm00001d028412,264.3843311,179.7996457,NA,36.82234428,37.34060346,84.49276155,60.96300372,82.73032564,100.3529892,139.1600441,27.9770159,60.2396125,155.7962163,250.9365811,9.459102973,56.61417329,132.1052685,86.09804406,96.48380194,34.6160515,52.53476115,208.2517567,105.3152201
Zm00001d028413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.02690782,NA,NA,NA,NA,NA,NA,NA
Zm00001d028414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291.74362,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028415,NA,NA,NA,27.22572591,28.95541651,43.26669679,19.47200445,NA,22.73415887,NA,NA,NA,NA,18.03444493,NA,19.02794244,NA,NA,NA,NA,NA,NA,NA
Zm00001d028423,NA,NA,NA,NA,10.38127388,NA,NA,NA,NA,26.64446194,NA,NA,22.31151109,20.13514625,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.43391781,23.66211812,NA,NA,NA,NA,NA,NA,NA
Zm00001d028425,2490.809548,946.1077168,176.8982807,2548.938281,1632.862452,1046.414478,477.2836412,1362.25103,1073.832821,1426.68867,952.4437881,1489.990542,1292.906052,1249.828079,355.1881907,865.8660209,618.6242438,739.1351421,864.365437,1305.671122,797.6320408,837.2681652,1358.107823
Zm00001d028426,699.8846468,763.7431099,261.1135605,441.9135979,613.3027938,763.8535102,883.4432167,930.6104789,496.7353191,540.2070074,735.1526166,1001.868737,1342.233013,1137.814434,223.2186903,626.8507633,1390.414821,541.1343173,517.3532435,813.8516752,828.1749781,674.3024741,528.3350304
Zm00001d028428,59.39101301,79.42246893,NA,NA,NA,NA,78.87452796,NA,287.2226693,70.27179507,149.6452188,NA,NA,NA,107.326003,93.40476636,86.13902893,219.0062119,NA,NA,234.9370436,NA,58.47004929
Zm00001d028429,NA,93.19418641,494.3762835,77.41055526,127.7522138,98.45031246,54.96689714,NA,NA,NA,NA,34.82390631,56.51523618,211.3118659,NA,NA,NA,51.84215328,NA,NA,NA,NA,149.6333171
Zm00001d028432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.66183723,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028436,628.6529839,942.4807006,886.2240543,728.8314513,982.8238183,540.4636306,356.5292532,601.6728794,138.7227475,1304.346385,305.4443173,660.4679412,505.7730962,929.6471232,598.3124072,636.2856796,992.7869076,1620.562448,917.5677094,377.164001,694.2097392,1375.935383,443.2438559
Zm00001d028437,NA,NA,587.6441022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028438,601.1190466,545.0657326,417.1433407,486.2354008,655.9561919,517.5014487,210.2519899,410.3110022,160.1777787,866.278272,188.0181949,539.6406453,560.038646,695.9155248,54.93058174,304.0185737,479.9402706,511.8899835,614.3689249,392.3895223,300.2967702,551.5450118,605.5306921
Zm00001d028439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.99539071,NA,NA,NA,NA,23.14330187,33.04842466,NA,NA,NA
Zm00001d028443,76.27506896,56.56137797,NA,87.14186931,48.64124453,82.8058143,38.23187979,83.0541444,NA,100.1230274,12.11373443,86.16416077,46.32371255,81.8883987,32.82678982,12.3053856,73.41812473,17.59956764,48.31668518,20.39267538,NA,119.1792565,46.27314318
Zm00001d028446,88.53385752,128.394122,43.44611122,117.0596067,78.12156638,462.3162836,76.0787498,63.34167292,28.65126872,130.4146804,120.7942256,120.7117193,114.3819901,47.77252482,17.38003294,63.67520942,132.290089,78.06222479,61.4961389,35.01368897,59.90921828,229.6002619,245.0064266
Zm00001d028452,NA,NA,NA,NA,NA,NA,NA,NA,1400.041354,NA,NA,NA,NA,NA,NA,175.4384705,NA,NA,NA,NA,NA,NA,NA
